language,filename,blank,comment,code
Java,hadoop-branch-1.0/src/mapred/org/apache/hadoop/mapreduce/split/JobSplit.java,20,46,1
Java,hadoop-branch-1.0/src/core/org/apache/hadoop/record/compiler/JVector.java,27,20,1
Java,hadoop-branch-1.0/src/contrib/vaidya/src/java/org/apache/hadoop/vaidya/postexdiagnosis/PostExPerformanceDiagnoser.java,29,91,1
Java,hadoop-branch-1.0/src/mapred/org/apache/hadoop/mapreduce/lib/fieldsel/FieldSelectionHelper.java,22,56,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/io/file/tfile/TestTFileSplit.java,23,20,1
Java,hadoop-branch-1.0/src/contrib/gridmix/src/test/system/org/apache/hadoop/mapred/gridmix/TestGridMixDataGeneration.java,14,40,1
Java,hadoop-branch-1.0/src/contrib/index/src/java/org/apache/hadoop/contrib/index/example/LineDocRecordReader.java,27,56,1
Java,hadoop-branch-1.0/src/contrib/gridmix/src/java/org/apache/hadoop/mapred/gridmix/JobMonitor.java,24,83,1
Java,hadoop-branch-1.0/src/contrib/gridmix/src/test/org/apache/hadoop/mapred/gridmix/TestFilePool.java,18,22,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/fs/s3native/InMemoryNativeFileSystemStore.java,27,23,1
Java,hadoop-branch-1.0/src/core/org/apache/hadoop/metrics/jvm/JvmMetrics.java,22,31,1
XML,hadoop-branch-1.0/src/packages/templates/conf/capacity-scheduler.xml,22,8,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/hdfs/TestLeaseRecovery2.java,30,40,1
Java,hadoop-branch-1.0/src/contrib/failmon/src/java/org/apache/hadoop/contrib/failmon/LocalStore.java,41,80,1
C++,hadoop-branch-1.0/src/c++/utils/impl/StringUtils.cc,13,20,1
XML,hadoop-branch-1.0/src/test/system/conf/system-test.xml,7,5,1
Java,hadoop-branch-1.0/src/contrib/gridmix/src/java/org/apache/hadoop/mapred/gridmix/JobFactory.java,23,63,1
Java,hadoop-branch-1.0/src/core/org/apache/hadoop/metrics2/impl/MetricsConfig.java,27,37,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/mapred/TestMRServerPorts.java,17,49,1
Java,hadoop-branch-1.0/src/core/org/apache/hadoop/io/retry/RetryPolicies.java,34,78,1
Java,hadoop-branch-1.0/src/mapred/org/apache/hadoop/mapred/TaskReport.java,17,77,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/mapred/TestMiniMRMapRedDebugScript.java,27,70,1
Java,hadoop-branch-1.0/src/core/org/apache/hadoop/security/token/delegation/AbstractDelegationTokenIdentifier.java,25,28,1
Java,hadoop-branch-1.0/src/contrib/capacity-scheduler/src/test/org/apache/hadoop/mapred/ClusterWithCapacityScheduler.java,29,60,1
Java,hadoop-branch-1.0/src/hdfs/org/apache/hadoop/hdfs/server/namenode/ListPathsServlet.java,14,53,1
Java,hadoop-branch-1.0/src/core/org/apache/hadoop/fs/s3/S3InputStream.java,33,25,1
Java,hadoop-branch-1.0/src/tools/org/apache/hadoop/tools/rumen/AbstractClusterStory.java,19,22,1
Java,hadoop-branch-1.0/src/mapred/org/apache/hadoop/mapred/JobHistoryServer.java,33,71,1
Java,hadoop-branch-1.0/src/hdfs/org/apache/hadoop/hdfs/security/token/block/BlockTokenIdentifier.java,27,25,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/hdfs/TestDFSUpgradeFromImage.java,29,31,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/hdfs/TestCrcCorruption.java,23,104,1
Python,hadoop-branch-1.0/src/contrib/hod/support/logcondense.py,35,34,1
Java,hadoop-branch-1.0/src/contrib/vaidya/src/java/org/apache/hadoop/vaidya/util/XMLUtils.java,31,63,1
Java,hadoop-branch-1.0/src/tools/org/apache/hadoop/tools/rumen/ParsedConfigFile.java,42,17,1
Java,hadoop-branch-1.0/src/contrib/index/src/java/org/apache/hadoop/contrib/index/lucene/ShardWriter.java,26,64,1
Java,hadoop-branch-1.0/src/mapred/org/apache/hadoop/mapreduce/ReduceContext.java,16,39,1
Bourne Shell,hadoop-branch-1.0/src/packages/update-hadoop-env.sh,15,18,1
Java,hadoop-branch-1.0/src/mapred/org/apache/hadoop/mapred/JobQueueClient.java,19,41,1
Java,hadoop-branch-1.0/src/tools/org/apache/hadoop/tools/rumen/Hadoop20JHParser.java,37,30,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/hdfs/server/namenode/TestSaveNamespace.java,31,51,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/mapreduce/TestMapReduceLocal.java,13,20,1
Java,hadoop-branch-1.0/src/core/org/apache/hadoop/util/bloom/DynamicBloomFilter.java,40,111,1
Python,hadoop-branch-1.0/src/contrib/hod/hodlib/RingMaster/idleJobTracker.py,28,48,1
Java,hadoop-branch-1.0/src/core/org/apache/hadoop/fs/s3/S3OutputStream.java,44,33,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/util/TestStringUtils.java,13,22,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/mapreduce/lib/input/TestMRSequenceFileInputFilter.java,22,31,1
Java,hadoop-branch-1.0/src/mapred/org/apache/hadoop/mapred/lib/CombineFileSplit.java,23,41,1
Java,hadoop-branch-1.0/src/core/org/apache/hadoop/record/compiler/JType.java,46,35,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/mapred/FakeObjectUtilities.java,22,28,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/hdfs/server/namenode/CreateEditsLog.java,25,44,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/security/authentication/server/TestKerberosAuthenticationHandler.java,29,16,1
Java,hadoop-branch-1.0/src/core/org/apache/hadoop/security/Credentials.java,23,77,1
Java,hadoop-branch-1.0/src/mapred/org/apache/hadoop/mapred/lib/MultithreadedMapRunner.java,32,86,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/mapred/TestJobHistoryServer.java,31,19,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/hdfs/TestListPathServlet.java,23,36,1
Java,hadoop-branch-1.0/src/core/org/apache/hadoop/io/MD5Hash.java,35,46,1
Bourne Shell,hadoop-branch-1.0/src/contrib/hod/bin/hodcleanup,26,17,1
XSLT,hadoop-branch-1.0/src/test/checkstyle-noframes-sorted.xsl,21,17,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/mapred/join/TestTupleWritable.java,16,18,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/mapred/jobcontrol/TestJobControl.java,28,36,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/fs/s3/InMemoryFileSystemStore.java,23,23,1
m4,hadoop-branch-1.0/src/c++/libhdfs/m4/apsupport.m4,6,20,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/io/file/tfile/RandomDistribution.java,24,104,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/hdfs/server/datanode/TestInterDatanodeProtocol.java,24,36,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/fs/FileSystemTestHelper.java,30,27,1
Java,hadoop-branch-1.0/src/examples/org/apache/hadoop/examples/Sort.java,19,42,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/mapreduce/split/TestBlockLimits.java,28,20,1
Java,hadoop-branch-1.0/src/hdfs/org/apache/hadoop/hdfs/server/namenode/Host2NodesMap.java,14,37,1
Java,hadoop-branch-1.0/src/mapred/org/apache/hadoop/mapreduce/lib/output/FileOutputFormat.java,25,135,1
Python,hadoop-branch-1.0/src/contrib/hod/hodlib/GridServices/service.py,49,80,1
Java,hadoop-branch-1.0/src/hdfs/org/apache/hadoop/hdfs/server/datanode/metrics/DataNodeInstrumentation.java,35,40,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/hdfs/TestMultiThreadedSync.java,28,41,1
Java,hadoop-branch-1.0/src/core/org/apache/hadoop/http/HtmlQuoting.java,12,58,1
Java,hadoop-branch-1.0/src/contrib/streaming/src/java/org/apache/hadoop/typedbytes/TypedBytesOutput.java,30,143,1
Python,hadoop-branch-1.0/src/contrib/failmon/bin/scheduler.py,57,42,1
Java,hadoop-branch-1.0/src/hdfs/org/apache/hadoop/hdfs/server/namenode/INodeFile.java,29,53,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/hdfs/TestDFSRename.java,33,36,1
XML,hadoop-branch-1.0/src/docs/src/documentation/content/xdocs/vaidya.xml,22,12,1
Java,hadoop-branch-1.0/src/test/system/java/org/apache/hadoop/util/SSHRemoteExecution.java,24,43,1
Java,hadoop-branch-1.0/src/test/system/java/org/apache/hadoop/mapred/TestJobKill.java,11,39,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/mapred/TestDuplicateArchiveFileCachedURL.java,28,17,1
JSP,hadoop-branch-1.0/src/webapps/job/jobtasks.jsp,6,2,1
Java,hadoop-branch-1.0/src/contrib/fairscheduler/src/java/org/apache/hadoop/mapred/JobSchedulable.java,24,26,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/fs/TestLocalDirAllocator.java,22,54,1
Java,hadoop-branch-1.0/src/mapred/org/apache/hadoop/mapreduce/lib/input/CombineFileSplit.java,21,44,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/fs/TestPath.java,24,22,1
Java,hadoop-branch-1.0/src/core/org/apache/hadoop/io/compress/snappy/SnappyDecompressor.java,36,109,1
Java,hadoop-branch-1.0/src/contrib/fairscheduler/src/test/org/apache/hadoop/mapred/TestFairSchedulerSystem.java,21,44,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/mapred/TestIndexCache.java,13,22,1
Java,hadoop-branch-1.0/src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/dfs/DFSFolder.java,33,46,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/mapred/TestIsolationRunner.java,24,30,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/hdfs/server/namenode/TestCheckPointForSecurityTokens.java,20,31,1
Java,hadoop-branch-1.0/src/hdfs/org/apache/hadoop/hdfs/server/namenode/TransferFsImage.java,17,41,1
Java,hadoop-branch-1.0/src/core/org/apache/hadoop/fs/FilterFileSystem.java,41,115,1
Java,hadoop-branch-1.0/src/hdfs/org/apache/hadoop/hdfs/protocol/HdfsFileStatus.java,25,96,1
Java,hadoop-branch-1.0/src/core/org/apache/hadoop/fs/permission/FsPermission.java,30,81,1
Java,hadoop-branch-1.0/src/core/org/apache/hadoop/io/IOUtils.java,21,100,1
Java,hadoop-branch-1.0/src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/NewReducerWizard.java,27,26,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/hdfs/TestSetTimes.java,21,37,1
Java,hadoop-branch-1.0/src/contrib/gridmix/src/java/org/apache/hadoop/mapred/gridmix/CombineFileSplit.java,21,44,1
C,hadoop-branch-1.0/src/contrib/fuse-dfs/src/fuse_options.c,14,20,1
CSS,hadoop-branch-1.0/src/docs/cn/changes/ChangesFancyStyle.css,17,23,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/cli/util/CommandExecutor.java,35,21,1
Java,hadoop-branch-1.0/src/contrib/index/src/java/org/apache/hadoop/contrib/index/mapred/IntermediateForm.java,32,77,1
JSP,hadoop-branch-1.0/src/webapps/history/taskdetailshistory.jsp,3,1,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/ipc/TestSocketFactory.java,23,45,1
Java,hadoop-branch-1.0/src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/launch/LocalMapReduceLaunchTabGroup.java,23,30,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/mapred/TestJobStatusPersistency.java,25,28,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/tools/TestHadoopArchives.java,19,22,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/mapreduce/TestMapReduceLazyOutput.java,32,28,1
Java,hadoop-branch-1.0/src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/servers/ServerRegistry.java,34,41,1
Java,hadoop-branch-1.0/src/core/org/apache/hadoop/io/AbstractMapWritable.java,31,50,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/filecache/TestMRWithDistributedCache.java,22,46,1
Java,hadoop-branch-1.0/src/core/org/apache/hadoop/util/bloom/BloomFilter.java,25,81,1
Java,hadoop-branch-1.0/src/examples/org/apache/hadoop/examples/dancing/DistributedPentomino.java,20,59,1
Java,hadoop-branch-1.0/src/mapred/org/apache/hadoop/mapred/TaskCompletionEvent.java,20,86,1
Java,hadoop-branch-1.0/src/core/org/apache/hadoop/util/ProcessTree.java,21,69,1
Java,hadoop-branch-1.0/src/contrib/gridmix/src/java/org/apache/hadoop/mapred/gridmix/RandomAlgorithms.java,25,57,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/metrics2/filter/TestPatternFilter.java,19,62,1
Java,hadoop-branch-1.0/src/mapred/org/apache/hadoop/mapred/join/TupleWritable.java,21,79,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/mapred/BigMapOutput.java,17,18,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/io/nativeio/TestNativeIO.java,20,26,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/mapred/TestCommandLineJobSubmission.java,17,34,1
Java,hadoop-branch-1.0/src/core/org/apache/hadoop/fs/FileStatus.java,27,99,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/hdfs/TestFileCorruption.java,19,35,1
Java,hadoop-branch-1.0/src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/NewMapperWizard.java,29,26,1
Java,hadoop-branch-1.0/src/mapred/org/apache/hadoop/mapreduce/JobContext.java,31,121,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/io/TestGenericWritable.java,20,32,1
Java,hadoop-branch-1.0/src/core/org/apache/hadoop/io/compress/DecompressorStream.java,29,53,1
C,hadoop-branch-1.0/src/native/src/org/apache/hadoop/security/getGroup.c,10,41,1
CSS,hadoop-branch-1.0/src/docs/cn/src/documentation/skins/pelt/css/basic.css,17,23,1
Java,hadoop-branch-1.0/src/contrib/data_join/src/java/org/apache/hadoop/contrib/utils/join/DataJoinJob.java,14,34,1
Java,hadoop-branch-1.0/src/contrib/data_join/src/test/org/apache/hadoop/contrib/utils/join/TestDataJoin.java,11,18,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/mapred/TestMiniMRClientCluster.java,20,25,1
Java,hadoop-branch-1.0/src/contrib/index/src/java/org/apache/hadoop/contrib/index/lucene/MixedDirectory.java,26,34,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/io/retry/TestRetryProxy.java,20,25,1
Java,hadoop-branch-1.0/src/contrib/index/src/java/org/apache/hadoop/contrib/index/mapred/Shard.java,25,90,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/hdfs/TestDFSStartupVersions.java,14,74,1
Java,hadoop-branch-1.0/src/hdfs/org/apache/hadoop/hdfs/server/namenode/FSPermissionChecker.java,20,57,1
Java,hadoop-branch-1.0/src/hdfs/org/apache/hadoop/hdfs/server/namenode/PermissionChecker.java,20,53,1
Java,hadoop-branch-1.0/src/contrib/streaming/src/test/org/apache/hadoop/streaming/TestMultipleArchiveFiles.java,13,22,1
Java,hadoop-branch-1.0/src/test/system/java/org/apache/hadoop/mapred/TestNodeDecommissioning.java,35,40,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/io/file/tfile/TestVLong.java,20,17,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/hdfs/TestGetBlocks.java,20,33,1
Java,hadoop-branch-1.0/src/mapred/org/apache/hadoop/mapreduce/lib/output/SequenceFileAsBinaryOutputFormat.java,21,53,1
Java,hadoop-branch-1.0/src/hdfs/org/apache/hadoop/hdfs/protocol/LocatedBlocks.java,18,52,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/fs/TestFsShellReturnCode.java,51,66,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/security/authentication/client/AuthenticatorTestCase.java,17,13,1
Java,hadoop-branch-1.0/src/contrib/gridmix/src/java/org/apache/hadoop/mapred/gridmix/LoadSplit.java,7,18,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/mapred/TestQueueAclsForCurrentUser.java,18,35,1
Java,hadoop-branch-1.0/src/core/org/apache/hadoop/util/RunJar.java,18,21,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/mapred/TestJobTrackerInstrumentation.java,22,19,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/mapred/TestReduceFetch.java,13,17,1
JSP,hadoop-branch-1.0/src/webapps/datanode/tail.jsp,15,2,1
HTML,hadoop-branch-1.0/src/core/org/apache/hadoop/metrics/package.html,23,14,1
Java,hadoop-branch-1.0/src/mapred/org/apache/hadoop/mapred/LimitTasksPerJobTaskScheduler.java,16,62,1
Java,hadoop-branch-1.0/src/test/system/java/org/apache/hadoop/mapred/TaskInfoImpl.java,17,22,1
Java,hadoop-branch-1.0/src/mapred/org/apache/hadoop/mapred/EagerTaskInitializationListener.java,24,34,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/hdfs/TestInjectionForSimulatedStorage.java,37,40,1
Java,hadoop-branch-1.0/src/contrib/streaming/src/test/org/apache/hadoop/streaming/TestStreamingAsDifferentUser.java,21,36,1
Java,hadoop-branch-1.0/src/contrib/index/src/java/org/apache/hadoop/contrib/index/mapred/IndexUpdateMapper.java,26,51,1
Java,hadoop-branch-1.0/src/core/org/apache/hadoop/metrics2/filter/AbstractPatternFilter.java,18,34,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/mapred/TestSequenceFileInputFilter.java,23,31,1
Java,hadoop-branch-1.0/src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/dfs/ActionProvider.java,35,37,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/mapred/TestLostTracker.java,28,32,1
Python,hadoop-branch-1.0/src/contrib/hod/testing/testTypes.py,24,35,1
XML,hadoop-branch-1.0/src/docs/src/documentation/content/xdocs/gridmix.xml,29,14,1
Java,hadoop-branch-1.0/src/core/org/apache/hadoop/io/WritableComparator.java,30,65,1
Java,hadoop-branch-1.0/src/mapred/org/apache/hadoop/mapred/LineRecordReader.java,20,30,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/hdfs/server/datanode/TestDiskError.java,21,42,1
Java,hadoop-branch-1.0/src/core/org/apache/hadoop/fs/permission/PermissionParser.java,25,34,1
XSLT,hadoop-branch-1.0/src/docs/cn/src/documentation/skins/pelt/skinconf.xsl,2,15,1
Java,hadoop-branch-1.0/src/mapred/org/apache/hadoop/mapreduce/Counters.java,18,47,1
XML,hadoop-branch-1.0/src/docs/src/documentation/content/xdocs/deployment_layout.xml,15,12,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/mapred/lib/TestKeyFieldBasedComparator.java,14,22,1
Java,hadoop-branch-1.0/src/contrib/streaming/src/test/org/apache/hadoop/streaming/TestMultipleCachefiles.java,14,25,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/hdfs/server/namenode/TestFileLimit.java,22,45,1
Java,hadoop-branch-1.0/src/hdfs/org/apache/hadoop/hdfs/tools/DFSck.java,12,54,1
Java,hadoop-branch-1.0/src/contrib/data_join/src/java/org/apache/hadoop/contrib/utils/join/DataJoinReducerBase.java,25,93,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/mapred/TestMiniMRDFSSort.java,24,36,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/metrics2/lib/TestMetricsRegistry.java,22,32,1
XSLT,hadoop-branch-1.0/src/docs/cn/src/documentation/skins/common/xslt/html/tab-to-menu.xsl,7,69,1
XSLT,hadoop-branch-1.0/src/docs/cn/src/documentation/skins/pelt/xslt/html/document-to-html.xsl,3,32,1
Java,hadoop-branch-1.0/src/tools/org/apache/hadoop/tools/rumen/Task20LineHistoryEventEmitter.java,41,17,1
Java,hadoop-branch-1.0/src/hdfs/org/apache/hadoop/hdfs/server/namenode/metrics/NameNodeInstrumentation.java,27,42,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/mapred/TestUserDefinedCounters.java,18,17,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/mapred/lib/TestMultithreadedMapRunner.java,33,18,1
Java,hadoop-branch-1.0/src/mapred/org/apache/hadoop/mapreduce/server/tasktracker/userlogs/UserLogManager.java,18,66,1
AspectJ,hadoop-branch-1.0/src/test/system/aop/org/apache/hadoop/mapred/TaskTrackerAspect.aj,16,21,1
XSLT,hadoop-branch-1.0/src/docs/cn/src/documentation/skins/common/xslt/html/pathutils.xsl,7,106,1
Java,hadoop-branch-1.0/src/core/org/apache/hadoop/fs/FsShellPermissions.java,30,31,1
Java,hadoop-branch-1.0/src/core/org/apache/hadoop/fs/GlobExpander.java,9,40,1
Java,hadoop-branch-1.0/src/core/org/apache/hadoop/metrics/MetricsServlet.java,17,40,1
XML,hadoop-branch-1.0/src/contrib/eclipse-plugin/resources/HelloWorld.xml,4,0,1
Java,hadoop-branch-1.0/src/contrib/capacity-scheduler/src/java/org/apache/hadoop/mapred/JobQueuesManager.java,19,50,1
Java,hadoop-branch-1.0/src/tools/org/apache/hadoop/tools/rumen/DeskewedJobTraceReader.java,47,35,1
Java,hadoop-branch-1.0/src/mapred/org/apache/hadoop/mapred/TaskController.java,26,102,1
Java,hadoop-branch-1.0/src/mapred/org/apache/hadoop/mapreduce/CounterGroup.java,20,47,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/mapred/TestMiniMRTaskTempDir.java,18,53,1
Java,hadoop-branch-1.0/src/test/system/java/org/apache/hadoop/mapred/TTTaskInfoImpl.java,26,22,1
Java,hadoop-branch-1.0/src/mapred/org/apache/hadoop/mapred/JobTrackerInstrumentation.java,55,17,1
Java,hadoop-branch-1.0/src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/dfs/DFSContentProvider.java,46,81,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/mapred/TestJvmReuse.java,17,31,1
Java,hadoop-branch-1.0/src/mapred/org/apache/hadoop/mapreduce/server/tasktracker/Localizer.java,27,60,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/io/compress/TestCompressionStreamReuse.java,20,25,1
XML,hadoop-branch-1.0/ivy/hadoop-core-pom-template.xml,2,14,1
Java,hadoop-branch-1.0/src/mapred/org/apache/hadoop/mapred/DefaultJobHistoryParser.java,21,39,1
Java,hadoop-branch-1.0/src/mapred/org/apache/hadoop/mapreduce/lib/db/TextSplitter.java,37,67,1
Java,hadoop-branch-1.0/src/core/org/apache/hadoop/record/Buffer.java,24,106,1
Java,hadoop-branch-1.0/src/test/system/java/org/apache/hadoop/mapred/TestCorruptedDiskJob.java,25,39,1
Python,hadoop-branch-1.0/src/contrib/hod/hodlib/Schedulers/torque.py,40,19,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/io/TestArrayFile.java,20,20,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/net/TestNetworkTopology.java,21,35,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/mapred/TestFileOutputFormat.java,30,18,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/fs/TestLocalFileSystemPermission.java,18,24,1
Java,hadoop-branch-1.0/src/contrib/streaming/src/java/org/apache/hadoop/streaming/PipeReducer.java,19,31,1
Java,hadoop-branch-1.0/src/core/org/apache/hadoop/io/nativeio/NativeIO.java,17,39,1
Java,hadoop-branch-1.0/src/core/org/apache/hadoop/security/ShellBasedUnixGroupsNetgroupMapping.java,15,44,1
Java,hadoop-branch-1.0/src/examples/org/apache/hadoop/examples/Join.java,16,37,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/io/TestSetFile.java,23,20,1
Java,hadoop-branch-1.0/src/contrib/gridmix/src/java/org/apache/hadoop/mapred/gridmix/JobSubmitter.java,14,69,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/fs/TestLocalFileSystem.java,19,30,1
JavaScript,hadoop-branch-1.0/src/docs/cn/src/documentation/skins/common/scripts/fontsize.js,34,18,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/mapreduce/TestChild.java,14,18,1
Java,hadoop-branch-1.0/src/core/org/apache/hadoop/net/ScriptBasedMapping.java,20,25,1
Java,hadoop-branch-1.0/src/mapred/org/apache/hadoop/mapred/IndexCache.java,17,36,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/mapred/TestTextOutputFormat.java,21,20,1
Java,hadoop-branch-1.0/src/mapred/org/apache/hadoop/mapred/pipes/OutputHandler.java,20,58,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/security/authorize/TestServiceLevelAuthorization.java,18,32,1
Bourne Shell,hadoop-branch-1.0/src/packages/hadoop-setup-hdfs.sh,18,20,1
Python,hadoop-branch-1.0/src/contrib/hod/testing/testRingmasterRPCs.py,34,24,1
Java,hadoop-branch-1.0/src/core/org/apache/hadoop/io/SortedMapWritable.java,41,53,1
Java,hadoop-branch-1.0/src/mapred/org/apache/hadoop/mapred/FileOutputFormat.java,28,163,1
XML,hadoop-branch-1.0/src/docs/cn/src/documentation/content/xdocs/hod_config_guide.xml,30,0,1
Java,hadoop-branch-1.0/src/test/system/java/org/apache/hadoop/mapred/HealthScriptHelper.java,12,42,1
Java,hadoop-branch-1.0/src/contrib/capacity-scheduler/src/java/org/apache/hadoop/mapred/MemoryMatcher.java,16,39,1
Java,hadoop-branch-1.0/src/mapred/org/apache/hadoop/mapreduce/security/TokenCache.java,15,69,1
Java,hadoop-branch-1.0/src/mapred/org/apache/hadoop/mapreduce/ClusterMetrics.java,21,108,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/metrics2/util/TestTryIterator.java,22,32,1
Bourne Shell,hadoop-branch-1.0/src/packages/hadoop-validate-setup.sh,31,38,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/conf/TestJobConf.java,33,34,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/mapred/TestRackAwareTaskPlacement.java,13,56,1
Java,hadoop-branch-1.0/src/contrib/streaming/src/java/org/apache/hadoop/streaming/PipeMapper.java,20,32,1
Java,hadoop-branch-1.0/src/mapred/org/apache/hadoop/mapred/lib/aggregate/ValueAggregatorJob.java,23,76,1
Java,hadoop-branch-1.0/src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/ImageLibrary.java,34,107,1
Java,hadoop-branch-1.0/src/contrib/streaming/src/test/system/org/apache/hadoop/mapred/TestLinuxTaskControllerOtherUserStreamingJob.java,12,34,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/hdfs/TestModTime.java,16,60,1
Java,hadoop-branch-1.0/src/contrib/hdfsproxy/src/java/org/apache/hadoop/hdfsproxy/AuthorizationFilter.java,24,27,1
Java,hadoop-branch-1.0/src/core/org/apache/hadoop/log/LogLevel.java,21,27,1
Java,hadoop-branch-1.0/src/mapred/org/apache/hadoop/mapred/lib/db/DBOutputFormat.java,24,52,1
Java,hadoop-branch-1.0/src/core/org/apache/hadoop/record/compiler/generated/ParseException.java,14,86,1
Java,hadoop-branch-1.0/src/contrib/gridmix/src/java/org/apache/hadoop/mapred/gridmix/SerialJobFactory.java,14,53,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/mapred/TestQueueMetrics.java,19,17,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/mapreduce/lib/partition/TestInputSampler.java,14,25,1
Java,hadoop-branch-1.0/src/test/org/apache/hadoop/ipc/TestIPCServerResponder.java,25,23,1
Java,hadoop-branch-1.0/src/test/system/java/org/apache/hadoop/test/system/ProcessInfoImpl.java,20,29,1
